timestamp,minute_index,hour_of_day,minute_of_hour,txn_count,fraud_count,suspicious_count,normal_count,avg_risk,max_velocity,total_amount,anomaly,spike_type,alert_level,running_txn_total,running_fraud_total,fraud_rate_pct,human_readable_spike
2026-05-18T22:42:00Z,454,22,42,6,2,1,3,0.2205,6,3499.21,False,none,LOW,3581,170,4.75,
2026-05-18T22:43:00Z,455,22,43,7,0,0,7,0.3473,2,10613.2,False,none,LOW,3588,170,4.74,
2026-05-18T22:44:00Z,456,22,44,4,0,1,3,0.2238,5,27508.85,False,none,LOW,3592,170,4.73,
2026-05-18T22:45:00Z,457,22,45,2,0,0,2,0.2756,8,6933.66,False,none,LOW,3594,170,4.73,
2026-05-18T22:46:00Z,458,22,46,6,1,0,5,0.2039,3,11044.23,False,none,LOW,3600,171,4.75,
2026-05-18T22:47:00Z,459,22,47,4,1,0,3,0.3269,1,19093.73,False,none,LOW,3604,172,4.77,
2026-05-18T22:48:00Z,460,22,48,3,0,1,2,0.098,2,30183.83,False,none,LOW,3607,172,4.77,
2026-05-18T22:49:00Z,461,22,49,4,0,0,4,0.2005,4,22347.06,False,none,LOW,3611,172,4.76,
2026-05-18T22:50:00Z,462,22,50,12,0,0,12,0.34,8,18952.05,False,none,LOW,3623,172,4.75,
2026-05-18T22:51:00Z,463,22,51,6,0,0,6,0.1315,8,7275.47,False,none,LOW,3629,172,4.74,
2026-05-18T22:52:00Z,464,22,52,4,3,0,1,0.8981,38,43348.59,True,burst,CRITICAL,3633,175,4.82,Velocity Burst — possible card testing or account takeover
2026-05-18T22:53:00Z,465,22,53,2,0,3,0,0.6212,12,31067.94,True,risk_surge,HIGH,3635,175,4.81,Risk Surge — device or IP clustering detected
2026-05-18T22:54:00Z,466,22,54,6,3,0,3,0.9208,25,63032.94,True,burst,CRITICAL,3641,178,4.89,Velocity Burst — possible card testing or account takeover
2026-05-18T22:55:00Z,467,22,55,9,0,1,8,0.1931,3,8345.37,False,none,LOW,3650,178,4.88,
2026-05-18T22:56:00Z,468,22,56,6,0,1,5,0.2281,1,9348.8,False,none,LOW,3656,178,4.87,
2026-05-18T22:57:00Z,469,22,57,6,0,0,6,0.0869,8,25819.06,False,none,LOW,3662,178,4.86,
2026-05-18T22:58:00Z,470,22,58,5,0,0,5,0.0964,6,12275.79,False,none,LOW,3667,178,4.85,
2026-05-18T22:59:00Z,471,22,59,9,0,0,9,0.2756,8,21072.2,False,none,LOW,3676,178,4.84,
2026-05-18T23:00:00Z,472,23,0,6,0,0,6,0.0682,7,5130.45,False,none,LOW,3682,178,4.83,
2026-05-18T23:01:00Z,473,23,1,5,0,0,5,0.2896,1,31210.62,False,none,LOW,3687,178,4.83,
2026-05-18T23:02:00Z,474,23,2,2,0,1,1,0.1927,5,14933.02,False,none,LOW,3689,178,4.83,
2026-05-18T23:03:00Z,475,23,3,7,0,1,6,0.2466,8,18664.08,False,none,LOW,3696,178,4.82,
2026-05-18T23:04:00Z,476,23,4,8,0,0,8,0.1722,3,18271.36,False,none,LOW,3704,178,4.81,
2026-05-18T23:05:00Z,477,23,5,8,0,1,7,0.0871,6,33979.86,False,none,LOW,3712,178,4.8,
2026-05-18T23:06:00Z,478,23,6,4,0,3,1,0.9408,13,7356.78,True,risk_surge,CRITICAL,3716,178,4.79,Risk Surge — device or IP clustering detected
2026-05-18T23:07:00Z,479,23,7,7,0,0,7,0.3361,4,34854.72,False,none,LOW,3723,178,4.78,
2026-05-18T23:08:00Z,480,23,8,4,0,0,4,0.3217,4,12716.97,False,none,LOW,3727,178,4.78,
2026-05-18T23:09:00Z,481,23,9,3,0,0,3,0.155,1,9472.36,False,none,LOW,3730,178,4.77,
2026-05-18T23:10:00Z,482,23,10,2,0,0,2,0.2905,7,33582.33,False,none,LOW,3732,178,4.77,
2026-05-18T23:11:00Z,483,23,11,6,1,0,5,0.3342,9,13881.75,False,none,LOW,3738,179,4.79,
2026-05-18T23:12:00Z,484,23,12,10,1,1,8,0.2284,6,28103.04,False,none,LOW,3748,180,4.8,
2026-05-18T23:13:00Z,485,23,13,4,0,1,3,0.2591,7,23250.61,False,none,LOW,3752,180,4.8,
2026-05-18T23:14:00Z,486,23,14,4,0,0,4,0.2822,8,25571.88,False,none,LOW,3756,180,4.79,
2026-05-18T23:15:00Z,487,23,15,8,0,0,8,0.2229,7,15067.76,False,none,LOW,3764,180,4.78,
2026-05-18T23:16:00Z,488,23,16,3,0,0,3,0.3354,3,2895.62,False,none,LOW,3767,180,4.78,
2026-05-18T23:17:00Z,489,23,17,8,0,0,8,0.0884,6,10502.53,False,none,LOW,3775,180,4.77,
2026-05-18T23:18:00Z,490,23,18,13,0,0,13,0.743,6,236583.67,True,amount_spike,HIGH,3788,180,4.75,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-18T23:19:00Z,491,23,19,3,4,0,0,0.6879,22,60605.72,True,burst,HIGH,3791,184,4.85,Velocity Burst — possible card testing or account takeover
2026-05-18T23:20:00Z,492,23,20,1,0,1,0,0.2716,3,32577.39,False,none,LOW,3792,184,4.85,
2026-05-18T23:21:00Z,493,23,21,3,0,0,3,0.1375,8,34328.86,False,none,LOW,3795,184,4.85,
2026-05-18T23:22:00Z,494,23,22,3,0,0,3,0.1012,8,11020.33,False,none,LOW,3798,184,4.84,
2026-05-18T23:23:00Z,495,23,23,5,0,0,5,0.289,1,17239.82,False,none,LOW,3803,184,4.84,
2026-05-18T23:24:00Z,496,23,24,7,0,0,7,0.1484,4,20934.76,False,none,LOW,3810,184,4.83,
2026-05-18T23:25:00Z,497,23,25,6,2,0,4,0.8245,30,58409.48,True,burst,CRITICAL,3816,186,4.87,Velocity Burst — possible card testing or account takeover
2026-05-18T23:26:00Z,498,23,26,8,0,0,8,0.3367,6,11597.61,False,none,LOW,3824,186,4.86,
2026-05-18T23:27:00Z,499,23,27,7,0,0,7,0.2634,8,7155.4,False,none,LOW,3831,186,4.86,
2026-05-18T23:28:00Z,500,23,28,6,0,2,4,0.2926,2,30241.68,False,none,LOW,3837,186,4.85,
2026-05-18T23:29:00Z,501,23,29,5,0,0,5,0.2104,7,2719.56,False,none,LOW,3842,186,4.84,
2026-05-18T23:30:00Z,502,23,30,5,0,0,5,0.1809,4,13775.31,False,none,LOW,3847,186,4.83,
2026-05-18T23:31:00Z,503,23,31,3,0,0,3,0.1978,7,28267.17,False,none,LOW,3850,186,4.83,
2026-05-18T23:32:00Z,504,23,32,7,0,0,7,0.1021,4,18970.64,False,none,LOW,3857,186,4.82,
2026-05-18T23:33:00Z,505,23,33,7,0,0,7,0.2478,6,5467.58,False,none,LOW,3864,186,4.81,
2026-05-18T23:34:00Z,506,23,34,2,0,0,2,0.2318,6,14031.02,False,none,LOW,3866,186,4.81,
2026-05-18T23:35:00Z,507,23,35,10,0,1,9,0.2113,8,3612.38,False,none,LOW,3876,186,4.8,
2026-05-18T23:36:00Z,508,23,36,6,6,0,0,0.8485,26,49620.84,True,burst,CRITICAL,3882,192,4.95,Velocity Burst — possible card testing or account takeover
2026-05-18T23:37:00Z,509,23,37,5,1,0,4,0.1062,7,14156.67,False,none,LOW,3887,193,4.97,
2026-05-18T23:38:00Z,510,23,38,6,0,1,5,0.2094,8,4395.52,False,none,LOW,3893,193,4.96,
2026-05-18T23:39:00Z,511,23,39,4,0,2,2,0.1481,5,3566.91,False,none,LOW,3897,193,4.95,
2026-05-18T23:40:00Z,512,23,40,4,0,0,4,0.3157,4,23712.98,False,none,LOW,3901,193,4.95,
2026-05-18T23:41:00Z,513,23,41,7,0,0,7,0.193,4,10722.44,False,none,LOW,3908,193,4.94,
2026-05-18T23:42:00Z,514,23,42,1,0,0,1,0.2625,3,11112.29,False,none,LOW,3909,193,4.94,
2026-05-18T23:43:00Z,515,23,43,6,1,1,4,0.2968,2,20096.04,False,none,LOW,3915,194,4.96,
2026-05-18T23:44:00Z,516,23,44,3,1,0,2,0.2869,4,6241.71,False,none,LOW,3918,195,4.98,
2026-05-18T23:45:00Z,517,23,45,2,7,0,0,0.7804,31,57104.15,True,burst,CRITICAL,3920,202,5.15,Velocity Burst — possible card testing or account takeover
2026-05-18T23:46:00Z,518,23,46,3,0,0,3,0.2475,4,8801.01,False,none,LOW,3923,202,5.15,
2026-05-18T23:47:00Z,519,23,47,3,1,1,1,0.2298,8,32655.03,False,none,LOW,3926,203,5.17,
2026-05-18T23:48:00Z,520,23,48,4,0,3,1,0.0962,7,23578.3,False,none,LOW,3930,203,5.17,
2026-05-18T23:49:00Z,521,23,49,5,0,1,4,0.0841,1,23553.11,False,none,LOW,3935,203,5.16,
2026-05-18T23:50:00Z,522,23,50,5,0,0,5,0.2942,4,17208.28,False,none,LOW,3940,203,5.15,
2026-05-18T23:51:00Z,523,23,51,6,0,1,5,0.0559,4,7304.06,False,none,LOW,3946,203,5.14,
2026-05-18T23:52:00Z,524,23,52,4,0,1,3,0.2005,6,8211.44,False,none,LOW,3950,203,5.14,
2026-05-18T23:53:00Z,525,23,53,9,1,0,8,0.0559,7,3952.33,False,none,LOW,3959,204,5.15,
2026-05-18T23:54:00Z,526,23,54,3,0,0,3,0.0833,7,14912.22,False,none,LOW,3962,204,5.15,
2026-05-18T23:55:00Z,527,23,55,4,0,2,2,0.1416,1,19554.3,False,none,LOW,3966,204,5.14,
2026-05-18T23:56:00Z,528,23,56,1,4,0,0,0.899,26,75701.83,True,burst,CRITICAL,3967,208,5.24,Velocity Burst — possible card testing or account takeover
2026-05-18T23:57:00Z,529,23,57,3,2,1,0,0.1578,9,2287.59,False,none,LOW,3970,210,5.29,
2026-05-18T23:58:00Z,530,23,58,3,0,1,2,0.1632,1,34923.81,False,none,LOW,3973,210,5.29,
2026-05-18T23:59:00Z,531,23,59,10,0,0,10,0.3192,2,34525.98,False,none,LOW,3983,210,5.27,
2026-05-19T00:00:00Z,532,0,0,1,1,0,0,0.171,8,11694.75,False,none,LOW,3984,211,5.3,
2026-05-19T00:01:00Z,533,0,1,3,0,0,3,0.3343,8,31762.56,False,none,LOW,3987,211,5.29,
2026-05-19T00:02:00Z,534,0,2,0,1,0,0,0.0508,7,33324.66,False,none,LOW,3987,212,5.32,
2026-05-19T00:03:00Z,535,0,3,2,0,0,2,0.0691,5,14705.01,False,none,LOW,3989,212,5.31,
2026-05-19T00:04:00Z,536,0,4,3,1,1,1,0.2153,8,34719.05,False,none,LOW,3992,213,5.34,
2026-05-19T00:05:00Z,537,0,5,2,0,0,2,0.3476,4,7737.79,False,none,LOW,3994,213,5.33,
2026-05-19T00:06:00Z,538,0,6,3,2,0,1,0.3052,8,29535.33,False,none,LOW,3997,215,5.38,
2026-05-19T00:07:00Z,539,0,7,2,0,0,2,0.1242,1,21276.61,False,none,LOW,3999,215,5.38,
2026-05-19T00:08:00Z,540,0,8,2,0,1,1,0.2028,2,17279.51,False,none,LOW,4001,215,5.37,
2026-05-19T00:09:00Z,541,0,9,2,0,0,2,0.212,2,29419.07,False,none,LOW,4003,215,5.37,
2026-05-19T00:10:00Z,542,0,10,2,1,0,1,0.1298,9,7017.18,False,none,LOW,4005,216,5.39,
2026-05-19T00:11:00Z,543,0,11,2,0,0,2,0.0776,6,16536.7,False,none,LOW,4007,216,5.39,
2026-05-19T00:12:00Z,544,0,12,5,1,0,4,0.3208,6,16008.06,False,none,LOW,4012,217,5.41,
2026-05-19T00:13:00Z,545,0,13,1,5,1,0,0.9422,37,64570.88,True,burst,CRITICAL,4013,222,5.53,Velocity Burst — possible card testing or account takeover
2026-05-19T00:14:00Z,546,0,14,0,0,0,0,0.1101,4,8651.35,False,none,LOW,4013,222,5.53,
2026-05-19T00:15:00Z,547,0,15,3,0,1,2,0.1217,8,25525.04,False,none,LOW,4016,222,5.53,
2026-05-19T00:16:00Z,548,0,16,1,0,1,0,0.1313,9,28537.65,False,none,LOW,4017,222,5.53,
2026-05-19T00:17:00Z,549,0,17,2,1,0,1,0.2266,2,25146.43,False,none,LOW,4019,223,5.55,
2026-05-19T00:18:00Z,550,0,18,2,0,1,1,0.1453,4,34599.73,False,none,LOW,4021,223,5.55,
2026-05-19T00:19:00Z,551,0,19,2,0,0,2,0.258,3,21919.49,False,none,LOW,4023,223,5.54,
2026-05-19T00:20:00Z,552,0,20,1,1,0,0,0.23,7,11129.91,False,none,LOW,4024,224,5.57,
2026-05-19T00:21:00Z,553,0,21,2,0,0,2,0.1284,1,28138.17,False,none,LOW,4026,224,5.56,
2026-05-19T00:22:00Z,554,0,22,1,0,0,1,0.2,1,17315.33,False,none,LOW,4027,224,5.56,
2026-05-19T00:23:00Z,555,0,23,0,0,0,0,0.1284,7,4755.56,False,none,LOW,4027,224,5.56,
2026-05-19T00:24:00Z,556,0,24,1,1,0,0,0.1488,7,3973.44,False,none,LOW,4028,225,5.59,
2026-05-19T00:25:00Z,557,0,25,1,0,1,0,0.0949,7,14653.84,False,none,LOW,4029,225,5.58,
2026-05-19T00:26:00Z,558,0,26,2,0,2,0,0.1063,4,29353.0,False,none,LOW,4031,225,5.58,
2026-05-19T00:27:00Z,559,0,27,3,2,1,0,0.2455,6,15011.1,False,none,LOW,4034,227,5.63,
2026-05-19T00:28:00Z,560,0,28,3,0,0,3,0.6172,8,113394.98,True,amount_spike,HIGH,4037,227,5.62,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T00:29:00Z,561,0,29,2,0,0,2,0.2564,1,18951.14,False,none,LOW,4039,227,5.62,
2026-05-19T00:30:00Z,562,0,30,3,0,1,2,0.3013,8,13879.76,False,none,LOW,4042,227,5.62,
2026-05-19T00:31:00Z,563,0,31,1,0,1,0,0.2942,7,18839.48,False,none,LOW,4043,227,5.61,
2026-05-19T00:32:00Z,564,0,32,1,0,0,1,0.284,7,29683.13,False,none,LOW,4044,227,5.61,
2026-05-19T00:33:00Z,565,0,33,5,2,1,2,0.3332,9,5099.9,False,none,LOW,4049,229,5.66,
2026-05-19T00:34:00Z,566,0,34,1,0,1,0,0.3193,9,2857.26,False,none,LOW,4050,229,5.65,
2026-05-19T00:35:00Z,567,0,35,5,0,0,5,0.1223,3,27209.38,False,none,LOW,4055,229,5.65,
2026-05-19T00:36:00Z,568,0,36,3,0,0,3,0.1661,9,33749.83,False,none,LOW,4058,229,5.64,
2026-05-19T00:37:00Z,569,0,37,2,1,0,1,0.4751,7,263349.87,True,amount_spike,MEDIUM,4060,230,5.67,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T00:38:00Z,570,0,38,1,0,2,0,0.2577,9,26794.13,False,none,LOW,4061,230,5.66,
2026-05-19T00:39:00Z,571,0,39,5,0,0,5,0.2768,4,32998.99,False,none,LOW,4066,230,5.66,
2026-05-19T00:40:00Z,572,0,40,1,0,0,1,0.1181,4,34494.9,False,none,LOW,4067,230,5.66,
2026-05-19T00:41:00Z,573,0,41,1,0,1,0,0.2232,5,6155.38,False,none,LOW,4068,230,5.65,
2026-05-19T00:42:00Z,574,0,42,2,0,0,2,0.3471,4,30345.95,False,none,LOW,4070,230,5.65,
2026-05-19T00:43:00Z,575,0,43,0,0,0,0,0.2746,1,25948.74,False,none,LOW,4070,230,5.65,
2026-05-19T00:44:00Z,576,0,44,1,0,0,1,0.1281,9,26015.92,False,none,LOW,4071,230,5.65,
2026-05-19T00:45:00Z,577,0,45,0,0,1,0,0.2236,9,25446.48,False,none,LOW,4071,230,5.65,
2026-05-19T00:46:00Z,578,0,46,2,0,1,1,0.2901,2,10527.48,False,none,LOW,4073,230,5.65,
2026-05-19T00:47:00Z,579,0,47,2,0,0,2,0.1514,8,21959.21,False,none,LOW,4075,230,5.64,
2026-05-19T00:48:00Z,580,0,48,2,0,0,2,0.3157,3,34129.91,False,none,LOW,4077,230,5.64,
2026-05-19T00:49:00Z,581,0,49,2,0,0,2,0.1644,6,24176.76,False,none,LOW,4079,230,5.64,
2026-05-19T00:50:00Z,582,0,50,3,0,0,3,0.318,7,20865.02,False,none,LOW,4082,230,5.63,
2026-05-19T00:51:00Z,583,0,51,2,0,1,1,0.174,6,22590.72,False,none,LOW,4084,230,5.63,
2026-05-19T00:52:00Z,584,0,52,3,0,0,3,0.1844,9,2725.23,False,none,LOW,4087,230,5.63,
2026-05-19T00:53:00Z,585,0,53,3,0,1,2,0.342,2,24037.31,False,none,LOW,4090,230,5.62,
2026-05-19T00:54:00Z,586,0,54,2,1,1,0,0.3263,2,6539.29,False,none,LOW,4092,231,5.65,
2026-05-19T00:55:00Z,587,0,55,1,0,1,0,0.3181,3,5637.43,False,none,LOW,4093,231,5.64,
2026-05-19T00:56:00Z,588,0,56,3,0,1,2,0.0964,8,14911.89,False,none,LOW,4096,231,5.64,
2026-05-19T00:57:00Z,589,0,57,0,1,0,0,0.2801,1,10233.51,False,none,LOW,4096,232,5.66,
2026-05-19T00:58:00Z,590,0,58,3,2,1,0,0.1963,4,34167.72,False,none,LOW,4099,234,5.71,
2026-05-19T00:59:00Z,591,0,59,2,0,0,2,0.228,2,14980.35,False,none,LOW,4101,234,5.71,
2026-05-19T01:00:00Z,592,1,0,1,0,0,1,0.2729,9,17151.08,False,none,LOW,4102,234,5.7,
2026-05-19T01:01:00Z,593,1,1,0,0,0,0,0.1533,9,25258.15,False,none,LOW,4102,234,5.7,
2026-05-19T01:02:00Z,594,1,2,1,0,1,0,0.3411,8,12433.33,False,none,LOW,4103,234,5.7,
2026-05-19T01:03:00Z,595,1,3,0,2,0,0,0.061,9,19957.4,False,none,LOW,4103,236,5.75,
2026-05-19T01:04:00Z,596,1,4,0,0,0,0,0.2904,7,8328.48,False,none,LOW,4103,236,5.75,
2026-05-19T01:05:00Z,597,1,5,1,1,0,0,0.2701,5,7402.2,False,none,LOW,4104,237,5.77,
2026-05-19T01:06:00Z,598,1,6,2,0,0,2,0.0652,7,31127.2,False,none,LOW,4106,237,5.77,
2026-05-19T01:07:00Z,599,1,7,2,1,0,1,0.3203,9,17992.36,False,none,LOW,4108,238,5.79,
2026-05-19T01:08:00Z,600,1,8,3,0,0,3,0.1118,8,22977.31,False,none,LOW,4111,238,5.79,
2026-05-19T01:09:00Z,601,1,9,4,0,0,4,0.1658,4,34120.68,False,none,LOW,4115,238,5.78,
2026-05-19T01:10:00Z,602,1,10,3,0,0,3,0.2142,7,34427.28,False,none,LOW,4118,238,5.78,
2026-05-19T01:11:00Z,603,1,11,2,1,2,0,0.2557,7,18505.36,False,none,LOW,4120,239,5.8,
2026-05-19T01:12:00Z,604,1,12,2,0,0,2,0.134,1,23641.88,False,none,LOW,4122,239,5.8,
2026-05-19T01:13:00Z,605,1,13,4,0,1,3,0.6789,8,251403.6,True,amount_spike,HIGH,4126,239,5.79,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T01:14:00Z,606,1,14,3,0,1,2,0.1802,6,5643.71,False,none,LOW,4129,239,5.79,
2026-05-19T01:15:00Z,607,1,15,2,0,2,0,0.2154,7,32334.68,False,none,LOW,4131,239,5.79,
2026-05-19T01:16:00Z,608,1,16,4,0,0,4,0.2906,8,2843.47,False,none,LOW,4135,239,5.78,
2026-05-19T01:17:00Z,609,1,17,1,1,0,0,0.2981,4,20171.51,False,none,LOW,4136,240,5.8,
2026-05-19T01:18:00Z,610,1,18,3,1,1,1,0.208,1,32172.81,False,none,LOW,4139,241,5.82,
2026-05-19T01:19:00Z,611,1,19,1,6,0,0,0.7851,24,55031.64,True,burst,HIGH,4140,247,5.97,Velocity Burst — possible card testing or account takeover
2026-05-19T01:20:00Z,612,1,20,4,0,1,3,0.0909,1,29088.6,False,none,LOW,4144,247,5.96,
2026-05-19T01:21:00Z,613,1,21,3,0,0,3,0.0834,8,33314.34,False,none,LOW,4147,247,5.96,
2026-05-19T01:22:00Z,614,1,22,0,0,1,0,0.6013,8,198993.02,True,amount_spike,HIGH,4147,247,5.96,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T01:23:00Z,615,1,23,5,0,0,5,0.3124,7,12055.48,False,none,LOW,4152,247,5.95,
2026-05-19T01:24:00Z,616,1,24,2,0,1,1,0.2384,7,28482.75,False,none,LOW,4154,247,5.95,
2026-05-19T01:25:00Z,617,1,25,3,0,0,3,0.2103,9,2061.87,False,none,LOW,4157,247,5.94,
2026-05-19T01:26:00Z,618,1,26,2,0,0,2,0.3115,4,4540.6,False,none,LOW,4159,247,5.94,
2026-05-19T01:27:00Z,619,1,27,4,1,0,3,0.1167,5,26591.91,False,none,LOW,4163,248,5.96,
2026-05-19T01:28:00Z,620,1,28,1,0,0,1,0.2402,7,24637.97,False,none,LOW,4164,248,5.96,
2026-05-19T01:29:00Z,621,1,29,1,0,0,1,0.0648,6,11977.18,False,none,LOW,4165,248,5.95,
2026-05-19T01:30:00Z,622,1,30,4,4,0,0,0.9464,25,45969.67,True,burst,CRITICAL,4169,252,6.04,Velocity Burst — possible card testing or account takeover
2026-05-19T01:31:00Z,623,1,31,1,0,0,1,0.3346,1,34329.2,False,none,LOW,4170,252,6.04,
2026-05-19T01:32:00Z,624,1,32,0,0,0,0,0.1777,3,11194.51,False,none,LOW,4170,252,6.04,
2026-05-19T01:33:00Z,625,1,33,2,0,1,1,0.1549,3,34521.31,False,none,LOW,4172,252,6.04,
2026-05-19T01:34:00Z,626,1,34,1,1,0,0,0.2325,6,30562.05,False,none,LOW,4173,253,6.06,
2026-05-19T01:35:00Z,627,1,35,1,1,0,0,0.0534,7,3165.81,False,none,LOW,4174,254,6.09,
2026-05-19T01:36:00Z,628,1,36,2,0,0,2,0.113,7,17771.72,False,none,LOW,4176,254,6.08,
2026-05-19T01:37:00Z,629,1,37,1,0,0,1,0.2861,4,25617.25,False,none,LOW,4177,254,6.08,
2026-05-19T01:38:00Z,630,1,38,0,3,1,0,0.7774,29,79512.04,True,burst,HIGH,4177,257,6.15,Velocity Burst — possible card testing or account takeover
2026-05-19T01:39:00Z,631,1,39,1,0,0,1,0.279,9,11042.69,False,none,LOW,4178,257,6.15,
2026-05-19T01:40:00Z,632,1,40,3,8,2,0,0.6833,25,38304.09,True,burst,HIGH,4181,265,6.34,Velocity Burst — possible card testing or account takeover
2026-05-19T01:41:00Z,633,1,41,1,0,0,1,0.1764,3,28331.53,False,none,LOW,4182,265,6.34,
2026-05-19T01:42:00Z,634,1,42,2,1,0,1,0.1845,2,30589.98,False,none,LOW,4184,266,6.36,
2026-05-19T01:43:00Z,635,1,43,2,0,1,1,0.1485,8,29021.52,False,none,LOW,4186,266,6.35,
2026-05-19T01:44:00Z,636,1,44,4,0,0,4,0.1033,9,6217.88,False,none,LOW,4190,266,6.35,
2026-05-19T01:45:00Z,637,1,45,2,12,1,0,0.9079,27,73792.27,True,burst,CRITICAL,4192,278,6.63,Velocity Burst — possible card testing or account takeover
2026-05-19T01:46:00Z,638,1,46,2,0,0,2,0.167,4,23387.85,False,none,LOW,4194,278,6.63,
2026-05-19T01:47:00Z,639,1,47,1,0,0,1,0.2836,1,21697.49,False,none,LOW,4195,278,6.63,
2026-05-19T01:48:00Z,640,1,48,5,0,2,3,0.1121,6,14784.91,False,none,LOW,4200,278,6.62,
2026-05-19T01:49:00Z,641,1,49,2,0,1,1,0.3124,2,2537.08,False,none,LOW,4202,278,6.62,
2026-05-19T01:50:00Z,642,1,50,1,0,0,1,0.2666,3,22932.6,False,none,LOW,4203,278,6.61,
2026-05-19T01:51:00Z,643,1,51,0,0,1,0,0.2851,9,25310.8,False,none,LOW,4203,278,6.61,
2026-05-19T01:52:00Z,644,1,52,2,0,0,2,0.1066,4,27868.49,False,none,LOW,4205,278,6.61,
2026-05-19T01:53:00Z,645,1,53,2,0,0,2,0.2002,9,22481.26,False,none,LOW,4207,278,6.61,
2026-05-19T01:54:00Z,646,1,54,2,1,1,0,0.1533,7,17503.35,False,none,LOW,4209,279,6.63,
2026-05-19T01:55:00Z,647,1,55,3,3,0,0,0.1812,4,32809.1,False,none,LOW,4212,282,6.7,
2026-05-19T01:56:00Z,648,1,56,1,0,0,1,0.267,4,7210.52,False,none,LOW,4213,282,6.69,
2026-05-19T01:57:00Z,649,1,57,2,0,1,1,0.2355,5,10044.38,False,none,LOW,4215,282,6.69,
2026-05-19T01:58:00Z,650,1,58,3,1,1,1,0.2982,8,11837.93,False,none,LOW,4218,283,6.71,
2026-05-19T01:59:00Z,651,1,59,0,0,0,0,0.2209,1,23076.78,False,none,LOW,4218,283,6.71,
2026-05-19T02:00:00Z,652,2,0,3,1,0,2,0.1596,1,32802.0,False,none,LOW,4221,284,6.73,
2026-05-19T02:01:00Z,653,2,1,5,0,0,5,0.6143,4,231601.68,True,amount_spike,HIGH,4226,284,6.72,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T02:02:00Z,654,2,2,0,0,2,0,0.1676,6,28934.38,False,none,LOW,4226,284,6.72,
2026-05-19T02:03:00Z,655,2,3,3,1,0,2,0.1509,7,32281.25,False,none,LOW,4229,285,6.74,
2026-05-19T02:04:00Z,656,2,4,3,0,0,3,0.0918,7,22041.99,False,none,LOW,4232,285,6.73,
2026-05-19T02:05:00Z,657,2,5,1,0,0,1,0.2243,4,32348.12,False,none,LOW,4233,285,6.73,
2026-05-19T02:06:00Z,658,2,6,5,0,1,4,0.2309,3,21673.73,False,none,LOW,4238,285,6.72,
2026-05-19T02:07:00Z,659,2,7,2,1,1,0,0.0592,4,13074.73,False,none,LOW,4240,286,6.75,
2026-05-19T02:08:00Z,660,2,8,2,0,4,0,0.646,21,9343.24,True,risk_surge,HIGH,4242,286,6.74,Risk Surge — device or IP clustering detected
2026-05-19T02:09:00Z,661,2,9,2,0,0,2,0.265,3,26099.58,False,none,LOW,4244,286,6.74,
2026-05-19T02:10:00Z,662,2,10,2,0,0,2,0.1924,1,29905.84,False,none,LOW,4246,286,6.74,
2026-05-19T02:11:00Z,663,2,11,1,2,2,0,0.2331,4,11299.53,False,none,LOW,4247,288,6.78,
2026-05-19T02:12:00Z,664,2,12,1,0,1,0,0.2376,7,6812.07,False,none,LOW,4248,288,6.78,
2026-05-19T02:13:00Z,665,2,13,2,0,0,2,0.1603,3,5723.73,False,none,LOW,4250,288,6.78,
2026-05-19T02:14:00Z,666,2,14,1,1,0,0,0.119,2,12737.17,False,none,LOW,4251,289,6.8,
2026-05-19T02:15:00Z,667,2,15,4,0,0,4,0.2531,4,2817.35,False,none,LOW,4255,289,6.79,
2026-05-19T02:16:00Z,668,2,16,3,0,0,3,0.1703,7,26869.9,False,none,LOW,4258,289,6.79,
2026-05-19T02:17:00Z,669,2,17,5,0,0,5,0.2196,9,10094.36,False,none,LOW,4263,289,6.78,
2026-05-19T02:18:00Z,670,2,18,2,0,1,1,0.1749,3,26589.53,False,none,LOW,4265,289,6.78,
2026-05-19T02:19:00Z,671,2,19,2,3,3,0,0.6172,12,29250.4,True,risk_surge,HIGH,4267,292,6.84,Risk Surge — device or IP clustering detected
2026-05-19T02:20:00Z,672,2,20,4,0,0,4,0.1582,2,27995.59,False,none,LOW,4271,292,6.84,
2026-05-19T02:21:00Z,673,2,21,3,0,0,3,0.2372,7,29344.32,False,none,LOW,4274,292,6.83,
2026-05-19T02:22:00Z,674,2,22,1,0,0,1,0.32,3,16186.14,False,none,LOW,4275,292,6.83,
2026-05-19T02:23:00Z,675,2,23,1,0,0,1,0.3059,4,31945.93,False,none,LOW,4276,292,6.83,
2026-05-19T02:24:00Z,676,2,24,1,0,0,1,0.3068,2,12345.82,False,none,LOW,4277,292,6.83,
2026-05-19T02:25:00Z,677,2,25,4,0,0,4,0.0739,1,15372.94,False,none,LOW,4281,292,6.82,
2026-05-19T02:26:00Z,678,2,26,2,1,0,1,0.2864,8,10080.73,False,none,LOW,4283,293,6.84,
2026-05-19T02:27:00Z,679,2,27,1,0,1,0,0.2181,4,10382.91,False,none,LOW,4284,293,6.84,
